region,country_code,menu_split_store_id,creation_date,mother_brand_store_id,store_segment,tags
SWE,IT,303098,2021-05-07,303786,Long Tail,Food
SWE,IT,303783,2021-05-10,303547,Long Tail,Food
LATAM,EC,231987,2020-10-30,42810,Long Tail,Healthy
SWE,IT,300843,2021-05-03,256877,Long Tail,Food
SWE,ES,246960,2020-12-09,113111,Long Tail,Chicken
LATAM,PE,269581,2021-02-16,193920,Long Tail,Food
SWE,IT,293038,2021-04-15,292380,Long Tail,Food
EEMEA,UA,258828,2021-01-20,258812,Long Tail,International
SWE,ES,224004,2020-10-09,3470,Long Tail,Healthy
SWE,PT,228416,2020-10-21,111367,Long Tail,Food
EEMEA,MD,281053,2021-03-16,280915,Long Tail,Food
SWE,PL,232457,2020-11-02,232460,Long Tail,Food
SWE,ES,264509,2021-02-02,264037,Long Tail,Pizza
EEMEA,UA,300183,2021-04-30,300634,Long Tail,Food
EEMEA,KE,247207,2020-12-10,236071,Long Tail,Burger
SWE,IT,233713,2020-11-05,233692,Long Tail,Food
EEMEA,UA,300262,2021-04-30,300194,Long Tail,Food
SWE,ES,261070,2021-01-25,251945,Long Tail,American
EEMEA,UA,298315,2021-04-26,298314,Local Hero,Healthy
EEMEA,UA,255826,2021-01-08,227938,Local Hero,Burger
SWE,IT,266475,2021-02-09,265683,Long Tail,Burger
EEMEA,RO,245498,2020-12-05,221885,Long Tail,Pizza
SWE,IT,288874,2021-04-05,288040,Long Tail,Food
SWE,ES,278157,2021-03-08,278085,Long Tail,Spanish
SWE,IT,276081,2021-03-03,274636,Long Tail,Italian
SWE,IT,275629,2021-03-02,276823,Long Tail,Drinks
SWE,IT,298587,2021-04-27,298540,Long Tail,Food
SWE,PL,241287,2020-11-26,126171,Long Tail,Pasta
SWE,IT,279535,2021-03-11,190117,Long Tail,Italian
SWE,IT,277119,2021-03-04,276394,Long Tail,Burger
SWE,ES,274537,2021-02-26,274485,Long Tail,American
SWE,ES,307260,2021-05-19,264507,Long Tail,Food
SWE,IT,313163,2021-05-31,126259,Big Chain,Food
SWE,IT,313344,2021-05-31,194836,Long Tail,Food
SWE,ES,262499,2021-01-28,131399,Long Tail,Japanese
SWE,IT,300946,2021-05-03,254257,Long Tail,Food
SWE,IT,219262,2020-09-22,20917,Long Tail,Sushi
SWE,PT,283482,2021-03-23,166813,Long Tail,Food
SWE,IT,258416,2021-01-19,254474,Long Tail,Food
EEMEA,UA,291361,2021-04-12,164503,Long Tail,Qcommerce
SWE,IT,272683,2021-02-24,272217,Long Tail,Italian
SWE,ES,215559,2020-09-04,207222,Long Tail,Groceries
EEMEA,KZ,243013,2020-11-28,242143,Long Tail,Wok
SWE,IT,266710,2021-02-09,266164,Long Tail,Sweets
SWE,PL,211360,2020-08-18,211172,Long Tail,Food
SWE,IT,235975,2020-11-12,236969,Long Tail,Food
EEMEA,KE,249880,2020-12-17,127279,Long Tail,Pizza
EEMEA,KE,192039,2020-06-03,76555,Long Tail,Indian
SWE,IT,260057,2021-01-22,258673,Long Tail,Snacks
SWE,PL,266584,2021-02-09,266495,Long Tail,Food
SWE,IT,297372,2021-04-23,147238,Long Tail,Food
SWE,PL,247289,2020-12-10,247184,Long Tail,Food
SWE,ES,290130,2021-04-08,289892,Long Tail,Food
SWE,PT,228173,2020-10-21,216060,Long Tail,Food
SWE,IT,287663,2021-04-01,22048,Long Tail,Food
SWE,ES,233946,2020-11-05,177444,Long Tail,Healthy
SWE,ES,305427,2021-05-13,305383,Long Tail,Food
SWE,ES,307386,2021-05-19,301647,Long Tail,Food
SWE,PT,294632,2021-04-19,294327,Long Tail,Food
EEMEA,UA,238358,2020-11-19,155236,Local Hero,-
EEMEA,UA,254636,2020-12-31,235922,Long Tail,Sweets
SWE,IT,262986,2021-01-29,262360,Local Hero,Italian
SWE,PT,285018,2021-03-26,130957,Long Tail,Food
EEMEA,RO,240075,2020-11-24,237702,Long Tail,Sushi
SWE,IT,300372,2021-04-30,284577,Long Tail,Food
EEMEA,UA,234537,2020-11-07,234517,Long Tail,Desserts
SWE,IT,286520,2021-03-30,285675,Long Tail,Food
SWE,IT,312971,2021-05-30,312268,Long Tail,Food
SWE,IT,258037,2021-01-18,102077,Long Tail,Kebab
SWE,PL,257660,2021-01-15,257621,Long Tail,Food
SWE,ES,231796,2020-10-30,4665,Long Tail,Healthy
EEMEA,KZ,227081,2020-10-17,223127,Long Tail,Healthy
EEMEA,UA,239880,2020-11-23,239282,Long Tail,Italian
SWE,IT,219517,2020-09-23,188788,Long Tail,Food
SWE,PL,249194,2020-12-16,249200,Long Tail,Food
EEMEA,UA,308160,2021-05-21,45482,Long Tail,Qcommerce
LATAM,GT,212366,2020-08-21,62563,Long Tail,Chinese
SWE,IT,271758,2021-02-22,271707,Long Tail,Pizza
EEMEA,UA,297711,2021-04-24,45482,Long Tail,Qcommerce
SWE,IT,303542,2021-05-09,190026,Long Tail,Food
SWE,ES,300863,2021-05-03,170184,Long Tail,Food
SWE,IT,300753,2021-05-03,178002,Long Tail,Food
SWE,PT,228132,2020-10-21,130297,Long Tail,Kebab
SWE,ES,279393,2021-03-10,279333,Long Tail,Burger
EEMEA,UA,239738,2020-11-23,239282,Long Tail,Pizza
SWE,IT,310558,2021-05-27,309635,Long Tail,Food
SWE,IT,254330,2020-12-30,237866,Long Tail,Kebab
EEMEA,UG,265692,2021-02-05,246558,Long Tail,Burger
SWE,ES,287257,2021-03-31,256615,Long Tail,Latin
EEMEA,RO,218109,2020-09-17,85977,Long Tail,-
SWE,IT,299679,2021-04-29,299160,Long Tail,Food
EEMEA,BG,265088,2021-02-04,264613,Long Tail,Pizza
SWE,PL,238438,2020-11-19,238435,Long Tail,Food
SWE,IT,265239,2021-02-04,263620,Long Tail,Japanese
SWE,IT,258485,2021-01-19,258394,Long Tail,Italian
SWE,IT,278438,2021-03-09,278013,Long Tail,Pizza
EEMEA,RO,288088,2021-04-02,238313,Long Tail,Food
SWE,IT,293284,2021-04-16,295777,Long Tail,Food
SWE,IT,305388,2021-05-13,305279,Long Tail,Food
EEMEA,UA,295121,2021-04-20,165210,Long Tail,Qcommerce
SWE,ES,263515,2021-01-31,258585,Long Tail,Spanish
SWE,ES,313501,2021-05-31,159913,Long Tail,Food
LATAM,PE,255461,2021-01-07,28663,Long Tail,Chinese
SWE,ES,270941,2021-02-19,172368,Long Tail,Food
EEMEA,KE,285664,2021-03-29,246638,Long Tail,Food
SWE,IT,280591,2021-03-15,280543,Long Tail,Healthy
SWE,IT,309157,2021-05-24,309069,Long Tail,Food
SWE,PT,308306,2021-05-21,277052,Long Tail,Food
SWE,IT,309142,2021-05-24,308362,Long Tail,Food
SWE,PL,243741,2020-12-01,123938,Long Tail,Polish
SWE,IT,287504,2021-04-01,242619,Long Tail,Food
EEMEA,KE,305098,2021-05-13,302406,Long Tail,Food
SWE,ES,206475,2020-07-25,85470,Long Tail,Burger
SWE,ES,214247,2020-08-28,207883,Long Tail,Spanish
SWE,IT,312375,2021-05-28,312292,Long Tail,Food
SWE,IT,279136,2021-03-10,276921,Long Tail,Burger
SWE,PL,242447,2020-11-27,238205,Long Tail,Desserts
SWE,PL,239554,2020-11-22,239553,Long Tail,Vegan / Vegetarian
SWE,IT,253712,2020-12-28,253211,Long Tail,Food
EEMEA,RO,265162,2021-02-04,192134,Long Tail,Pizza
SWE,IT,243456,2020-11-30,240616,Long Tail,Burger
SWE,IT,273417,2021-02-24,168771,Long Tail,Food
SWE,IT,284021,2021-03-24,283999,Long Tail,Food
EEMEA,KE,216616,2020-09-10,147975,Long Tail,Pizza
EEMEA,KE,271258,2021-02-22,270606,Long Tail,Burger
SWE,IT,287480,2021-04-01,8099,Long Tail,Food
SWE,IT,302867,2021-05-07,138161,Long Tail,Food
SWE,PT,228099,2020-10-21,199957,Long Tail,Pizza
SWE,ES,218913,2020-09-19,8893,Long Tail,Pizza
EEMEA,RO,235827,2020-11-12,48474,Long Tail,Food
SWE,IT,305327,2021-05-13,303528,Long Tail,Food
SWE,IT,249082,2020-12-15,80337,Long Tail,Mexican
SWE,ES,219822,2020-09-24,129699,Long Tail,Healthy
SWE,IT,255834,2021-01-08,248713,Long Tail,Drinks
SWE,ES,279721,2021-03-11,278873,Long Tail,Pizza
SWE,ES,312791,2021-05-28,312746,Long Tail,Food
EEMEA,KZ,230955,2020-10-28,229741,Long Tail,Burger
SWE,PL,269557,2021-02-16,152726,Long Tail,Food
SWE,IT,296097,2021-04-21,294310,Long Tail,Food
SWE,IT,301337,2021-05-04,301217,Long Tail,Food
SWE,IT,280496,2021-03-15,280228,Long Tail,Sushi
SWE,ES,281324,2021-03-16,280814,Long Tail,Poke
SWE,IT,287134,2021-03-31,90597,Long Tail,Food
SWE,ES,300334,2021-04-30,165594,Long Tail,Food
SWE,ES,294796,2021-04-19,293205,Long Tail,Food
SWE,IT,298121,2021-04-26,297960,Long Tail,Food
SWE,IT,251237,2020-12-18,250974,Long Tail,Italian
EEMEA,KZ,275321,2021-03-02,253646,Long Tail,Japanese
SWE,IT,298855,2021-04-27,247333,Long Tail,Food
SWE,IT,253923,2020-12-29,102335,Long Tail,Drinks
SWE,IT,305412,2021-05-13,305254,Long Tail,Food
SWE,ES,277093,2021-03-04,276304,Long Tail,Snacks
EEMEA,KE,296018,2021-04-21,190501,Long Tail,Food
SWE,ES,277847,2021-03-06,16131,Long Tail,Chicken
SWE,IT,268848,2021-02-15,268420,Long Tail,Vegan / Vegetarian
SWE,ES,270169,2021-02-17,269990,Long Tail,Food
SWE,ES,307983,2021-05-20,180729,Long Tail,Food
SWE,IT,236916,2020-11-16,236917,Long Tail,Chinese
SWE,IT,299150,2021-04-28,296355,Long Tail,Food
EEMEA,HR,218131,2020-09-17,99712,Long Tail,Grill
SWE,IT,272804,2021-02-24,170653,Long Tail,Burger
SWE,ES,270582,2021-02-18,270412,Long Tail,Burger
SWE,PL,257206,2021-01-14,137898,Long Tail,Food
EEMEA,MA,215898,2020-09-07,190358,Long Tail,Sandwich
SWE,PT,235194,2020-11-10,218376,Long Tail,Kebab
SWE,IT,225468,2020-10-12,55277,Long Tail,Qcommerce
SWE,ES,286765,2021-03-30,277645,Long Tail,Sweets
EEMEA,KE,304009,2021-05-11,296043,Long Tail,Food
EEMEA,UA,254224,2020-12-30,253764,Long Tail,Japanese
SWE,IT,269379,2021-02-16,269255,Long Tail,Italian
EEMEA,MA,255132,2021-01-05,255013,Long Tail,Thai
SWE,ES,223671,2020-10-07,161826,Long Tail,Pizza
SWE,PL,303724,2021-05-10,92775,Long Tail,Polish
SWE,IT,226912,2020-10-16,147612,Long Tail,Grill
SWE,IT,300947,2021-05-03,248281,Long Tail,Food
SWE,IT,193075,2020-06-05,154446,Long Tail,Poke
EEMEA,GE,213243,2020-08-25,171437,Long Tail,Italian
EEMEA,KE,227597,2020-10-20,100240,Long Tail,Kenyan
SWE,IT,287447,2021-04-01,286380,Long Tail,Italian
SWE,IT,245389,2020-12-04,190839,Long Tail,American
EEMEA,KE,215144,2020-09-03,206075,Long Tail,Snacks
SWE,IT,223109,2020-10-06,196508,Long Tail,Sandwich
EEMEA,UA,311290,2021-05-27,185370,Long Tail,Qcommerce
SWE,IT,295650,2021-04-21,294678,Long Tail,Food
SWE,IT,222618,2020-10-05,216835,Long Tail,Food
SWE,PL,254544,2020-12-31,254495,Long Tail,Food
SWE,ES,261067,2021-01-25,260574,Long Tail,Italian
SWE,IT,289324,2021-04-06,289136,Long Tail,Food
SWE,IT,304091,2021-05-11,303739,Long Tail,Food
SWE,IT,273473,2021-02-24,272616,Long Tail,Pizza
SWE,IT,289876,2021-04-07,289667,Long Tail,Food
SWE,IT,298996,2021-04-28,298691,Long Tail,Food
SWE,ES,257428,2021-01-14,255679,Long Tail,Spanish
SWE,ES,289874,2021-04-07,140105,Long Tail,Food
SWE,IT,300279,2021-04-30,21375,Long Tail,Food
SWE,ES,312522,2021-05-28,312119,Long Tail,Qcommerce
SWE,ES,269788,2021-02-17,253119,Long Tail,Alta cocina
SWE,IT,303643,2021-05-10,240455,Long Tail,Food
SWE,IT,300713,2021-05-03,190863,Long Tail,Food
EEMEA,UA,232383,2020-11-02,231596,Long Tail,Sushi
SWE,ES,218011,2020-09-16,154859,Long Tail,Indian
SWE,ES,235766,2020-11-11,20964,Long Tail,Vegan / Vegetarian
SWE,PL,251734,2020-12-21,251725,Long Tail,Food
EEMEA,UA,276939,2021-03-04,226519,Long Tail,Pizza
EEMEA,UA,247178,2020-12-10,246723,Long Tail,Wok
SWE,IT,300207,2021-04-30,291142,Long Tail,Food
SWE,IT,232301,2020-11-02,166104,Long Tail,Food
EEMEA,UA,311037,2021-05-27,51875,Long Tail,Japanese
EEMEA,CI,215356,2020-09-03,155249,Long Tail,Sandwich
SWE,PL,236909,2020-11-16,161236,Long Tail,Polish
EEMEA,UA,311977,2021-05-27,311802,Long Tail,Sweets
SWE,ES,214479,2020-08-31,207883,Long Tail,Spanish
SWE,IT,302630,2021-05-06,289575,Long Tail,Food
SWE,ES,236184,2020-11-12,207151,Long Tail,Empanadas
EEMEA,HR,246214,2020-12-08,199518,Long Tail,-
EEMEA,MA,231080,2020-10-28,227061,Long Tail,Moroccan
SWE,PL,308129,2021-05-21,186523,Long Tail,Food
SWE,IT,297958,2021-04-26,297957,Long Tail,Food
SWE,ES,284900,2021-03-25,283353,Long Tail,Chicken
SWE,IT,306782,2021-05-18,268663,Long Tail,Food
SWE,IT,291236,2021-04-12,288718,Long Tail,Food
SWE,IT,296262,2021-04-22,295961,Long Tail,Food
SWE,ES,258512,2021-01-19,219329,Long Tail,Food
EEMEA,RO,202727,2020-07-09,193768,Long Tail,Pizza
SWE,IT,304083,2021-05-11,192110,Long Tail,Food
SWE,IT,296256,2021-04-22,289726,Long Tail,Food
EEMEA,UG,290637,2021-04-09,277783,Long Tail,Food
SWE,ES,300006,2021-04-29,299519,Long Tail,Food
EEMEA,KE,290289,2021-04-08,290143,Long Tail,Food
SWE,IT,306564,2021-05-18,215450,Long Tail,Food
SWE,ES,279386,2021-03-10,279358,Long Tail,Spanish
SWE,IT,222399,2020-10-03,209848,Long Tail,Food
SWE,ES,297036,2021-04-22,218370,Long Tail,Food
EEMEA,UA,295113,2021-04-20,165192,Long Tail,Qcommerce
EEMEA,RO,246317,2020-12-08,213463,Long Tail,Food
SWE,PL,229679,2020-10-25,229672,Long Tail,Polish
EEMEA,UA,257272,2021-01-14,48559,Local Hero,Healthy
SWE,ES,220354,2020-09-25,219465,Long Tail,Italian
SWE,IT,299808,2021-04-29,242117,Long Tail,Food
SWE,IT,264319,2021-02-02,262164,Long Tail,Food
SWE,IT,292508,2021-04-14,290103,Long Tail,Food
SWE,ES,216443,2020-09-09,216197,Long Tail,Burger
SWE,IT,244540,2020-12-03,244867,Long Tail,Italian
SWE,ES,310321,2021-05-26,186965,Long Tail,Food
SWE,ES,213337,2020-08-25,128114,Long Tail,Mexican
EEMEA,RO,203461,2020-07-13,203424,Long Tail,Burger
SWE,IT,297391,2021-04-23,147238,Long Tail,Food
SWE,ES,309806,2021-05-25,309023,Long Tail,Food
EEMEA,UA,286978,2021-03-31,286894,Long Tail,Food
SWE,ES,216926,2020-09-11,66537,Long Tail,Groceries
SWE,IT,301348,2021-05-04,244812,Long Tail,Food
EEMEA,RO,248410,2020-12-14,49818,Long Tail,Food
SWE,ES,298190,2021-04-26,272436,Long Tail,Food
EEMEA,MA,224443,2020-10-09,86881,Long Tail,Pizza
EEMEA,KE,226540,2020-10-15,97218,Long Tail,Indian
SWE,IT,258675,2021-01-20,258663,Long Tail,Food
SWE,IT,288240,2021-04-02,272327,Long Tail,Food
SWE,PT,247946,2020-12-11,251097,Long Tail,Food
SWE,ES,298934,2021-04-27,298357,Long Tail,Food
SWE,IT,295108,2021-04-20,292938,Long Tail,Food
SWE,IT,244695,2020-12-03,82665,Long Tail,Food
SWE,IT,251130,2020-12-18,190198,Long Tail,Food
SWE,ES,260534,2021-01-23,260504,Long Tail,Food
SWE,ES,307921,2021-05-20,152137,Long Tail,Food
EEMEA,UA,239891,2020-11-23,239282,Long Tail,Sushi
SWE,IT,257107,2021-01-14,257248,Long Tail,Snacks
SWE,IT,302194,2021-05-05,198826,Long Tail,Food
SWE,PL,196887,2020-06-19,196885,Long Tail,Turkish
EEMEA,UA,254724,2021-01-01,254583,Long Tail,Healthy
SWE,IT,304629,2021-05-12,304423,Long Tail,Food
SWE,IT,243432,2020-11-30,66779,Long Tail,Japanese
SWE,ES,290688,2021-04-09,289473,Long Tail,Food
SWE,IT,300310,2021-04-30,300654,Long Tail,Food
SWE,PL,253776,2020-12-28,253767,Long Tail,Food
SWE,IT,283085,2021-03-22,281766,Long Tail,Ice Cream
SWE,IT,292510,2021-04-14,254306,Long Tail,Food
SWE,ES,286781,2021-03-30,286722,Long Tail,Spanish
SWE,PL,254738,2021-01-01,254592,Long Tail,Food
SWE,IT,289754,2021-04-07,289616,Long Tail,Qcommerce
EEMEA,KZ,280439,2021-03-15,278903,Long Tail,Italian
EEMEA,UA,233509,2020-11-05,231090,Long Tail,Grill
SWE,IT,282401,2021-03-19,282354,Long Tail,Ice Cream
SWE,IT,227888,2020-10-21,122763,Long Tail,Italian
EEMEA,UA,239636,2020-11-23,94876,Local Hero,Pizza
SWE,IT,291130,2021-04-12,237739,Long Tail,Food
EEMEA,MA,274423,2021-02-26,135092,Long Tail,Pasta
SWE,IT,302560,2021-05-06,174793,Long Tail,Food
EEMEA,RO,262978,2021-01-29,238219,Long Tail,Burger
EEMEA,MA,238420,2020-11-19,238238,Long Tail,Pizza
SWE,PT,228389,2020-10-21,206698,Long Tail,Food
SWE,ES,297781,2021-04-24,297616,Long Tail,Food
SWE,ES,213976,2020-08-27,213361,Long Tail,Indian
EEMEA,UA,295165,2021-04-20,164411,Long Tail,Qcommerce
SWE,ES,294065,2021-04-16,294053,Long Tail,Food
SWE,IT,262322,2021-01-28,262304,Long Tail,Food
EEMEA,RO,228993,2020-10-23,199429,Long Tail,Grill
SWE,PL,257756,2021-01-16,103848,Long Tail,Food
EEMEA,HR,243576,2020-11-30,183700,Long Tail,-
LATAM,EC,199645,2020-06-29,143704,Long Tail,Latin
EEMEA,MA,254228,2020-12-30,254063,Long Tail,Sweets
SWE,IT,246555,2020-12-09,131879,Long Tail,Burger
SWE,ES,293034,2021-04-15,291534,Long Tail,Food
EEMEA,UA,199767,2020-06-30,171440,Chain,Japanese
SWE,PT,278115,2021-03-08,278109,Long Tail,Food
EEMEA,KE,304577,2021-05-12,300583,Long Tail,Drinks
SWE,PT,291713,2021-04-13,88294,Long Tail,Food
EEMEA,RS,289841,2021-04-07,281494,Long Tail,Qcommerce
SWE,PL,288130,2021-04-02,134419,Long Tail,Food
SWE,PL,245910,2020-12-07,245862,Long Tail,Sushi
SWE,IT,261852,2021-01-27,261644,Long Tail,American
SWE,IT,300817,2021-05-03,300725,Long Tail,Drinks
SWE,ES,294097,2021-04-16,216993,Long Tail,Food
SWE,IT,298585,2021-04-27,291396,Long Tail,Qcommerce
EEMEA,RS,271060,2021-02-20,103616,Long Tail,-
SWE,PL,251928,2020-12-21,251859,Long Tail,Food
SWE,IT,308418,2021-05-21,308282,Long Tail,Food
SWE,PT,228209,2020-10-21,184834,Long Tail,Food
SWE,PL,243083,2020-11-29,288606,Long Tail,Sushi
SWE,PL,305122,2021-05-13,304867,Long Tail,Food
EEMEA,MA,255634,2021-01-07,255633,Long Tail,Sandwich
SWE,ES,207791,2020-07-31,21995,Long Tail,Chicken
EEMEA,UA,240061,2020-11-24,116674,Long Tail,Japanese
SWE,IT,265319,2021-02-04,259788,Long Tail,Pizza
SWE,ES,308547,2021-05-21,307416,Long Tail,Food
EEMEA,UA,311725,2021-05-27,311802,Local Hero,Japanese
SWE,ES,296154,2021-04-21,117192,Long Tail,Food
SWE,ES,313414,2021-05-31,313310,Long Tail,Food
SWE,ES,274799,2021-02-27,157223,Long Tail,Poke
SWE,ES,297792,2021-04-24,297574,Long Tail,Food
EEMEA,UA,294365,2021-04-19,294300,Long Tail,Food
SWE,IT,226345,2020-10-15,157492,Long Tail,Burger
SWE,ES,274788,2021-02-27,274663,Long Tail,International
SWE,PL,227914,2020-10-21,122163,Long Tail,Mexican
SWE,ES,304240,2021-05-11,281345,Long Tail,Food
EEMEA,UA,311799,2021-05-27,185356,Long Tail,Qcommerce
SWE,ES,283312,2021-03-22,222300,Long Tail,Snacks
SWE,ES,306249,2021-05-17,305791,Long Tail,Food
SWE,IT,300142,2021-04-30,299403,Long Tail,Food
SWE,ES,299497,2021-04-28,227481,Long Tail,Food
SWE,IT,296727,2021-04-22,296604,Long Tail,Food
SWE,PL,312959,2021-05-30,312880,Long Tail,Food
EEMEA,RO,295408,2021-04-20,255799,Long Tail,Food
SWE,PT,228210,2020-10-21,106875,Long Tail,Food
EEMEA,RO,250963,2020-12-18,145165,Long Tail,Pizza
SWE,IT,292211,2021-04-14,291260,Long Tail,Food
SWE,IT,243796,2020-12-01,216242,Long Tail,Italian
SWE,IT,300295,2021-04-30,235268,Long Tail,Food
SWE,PT,228411,2020-10-21,176797,Long Tail,Food
SWE,ES,300066,2021-04-29,281627,Long Tail,Food
SWE,IT,269226,2021-02-16,267244,Long Tail,Food
SWE,IT,292221,2021-04-14,95455,Long Tail,Food
SWE,PL,240437,2020-11-25,130853,Long Tail,Polish
SWE,IT,303027,2021-05-07,302053,Long Tail,Food
SWE,PL,287613,2021-04-01,286935,Long Tail,Food
SWE,PL,251763,2020-12-21,251768,Long Tail,Food
SWE,IT,250946,2020-12-18,232225,Long Tail,Italian
SWE,IT,274343,2021-02-26,274235,Long Tail,Sushi
EEMEA,UA,311914,2021-05-27,185367,Long Tail,Qcommerce
SWE,PL,251040,2020-12-18,249908,Long Tail,Food
SWE,ES,286741,2021-03-30,209805,Long Tail,Chicken
EEMEA,HR,246112,2020-12-07,219020,Long Tail,-
SWE,PT,283805,2021-03-23,166201,Long Tail,Food
SWE,IT,246664,2020-12-09,246640,Long Tail,Drinks
SWE,ES,298887,2021-04-27,231621,Long Tail,Food
SWE,IT,233242,2020-11-04,197334,Long Tail,Burger
SWE,ES,282709,2021-03-19,281699,Long Tail,Burger
SWE,IT,233087,2020-11-04,231334,Long Tail,Sweets
SWE,IT,288560,2021-04-05,286996,Long Tail,Food
SWE,ES,286199,2021-03-29,201337,Long Tail,Pizza
SWE,IT,298789,2021-04-27,297870,Long Tail,Food
SWE,ES,278222,2021-03-08,278132,Long Tail,Spanish
SWE,IT,282747,2021-03-20,281009,Long Tail,Burger
SWE,IT,301973,2021-05-05,301929,Long Tail,Food
SWE,IT,270249,2021-02-18,269512,Long Tail,Japanese
SWE,IT,287142,2021-03-31,287167,Long Tail,Food
SWE,IT,296388,2021-04-22,296269,Long Tail,Food
SWE,ES,303406,2021-05-08,256219,Long Tail,Food
SWE,IT,313317,2021-05-31,194836,Long Tail,Food
SWE,IT,231512,2020-10-29,24622,Long Tail,Food
SWE,IT,304243,2021-05-11,300925,Long Tail,Food
EEMEA,KE,284726,2021-03-25,284550,Long Tail,Food
SWE,PL,260037,2021-01-22,258333,Long Tail,Food
SWE,IT,301346,2021-05-04,177323,Long Tail,Food
SWE,ES,267920,2021-02-11,234675,Long Tail,Burger
SWE,ES,291482,2021-04-12,291366,Long Tail,Food
SWE,IT,299816,2021-04-29,299006,Long Tail,Food
EEMEA,UA,291218,2021-04-12,164401,Long Tail,Qcommerce
SWE,PL,264191,2021-02-02,97237,Long Tail,Food
SWE,ES,308613,2021-05-21,287269,Long Tail,Food
EEMEA,UA,232795,2020-11-03,96825,Chain,Pizza
SWE,IT,296804,2021-04-22,295988,Long Tail,Food
EEMEA,KE,226659,2020-10-15,119810,Local Hero,Indian
SWE,IT,305072,2021-05-13,304864,Long Tail,Food
SWE,ES,292598,2021-04-14,290894,Long Tail,Food
SWE,PL,227857,2020-10-21,223153,Long Tail,Polish
SWE,IT,225476,2020-10-12,200891,Long Tail,Pizza
EEMEA,KE,280605,2021-03-15,280580,Long Tail,Food
SWE,IT,243778,2020-12-01,232449,Long Tail,Sandwich
SWE,PL,285629,2021-03-29,243673,Long Tail,Food
SWE,IT,284516,2021-03-25,231178,Long Tail,Food
SWE,ES,260623,2021-01-24,219329,Long Tail,American
SWE,PT,256808,2021-01-13,256806,Long Tail,Food
EEMEA,RO,280948,2021-03-16,281098,Long Tail,Pizza
SWE,IT,272267,2021-02-23,272141,Long Tail,Healthy
EEMEA,RO,210145,2020-08-11,176182,Long Tail,Food
EEMEA,RS,252667,2020-12-22,121571,Long Tail,-
SWE,ES,226255,2020-10-15,35558,Long Tail,Mexican
SWE,ES,311775,2021-05-27,304382,Long Tail,Groceries
SWE,ES,209594,2020-08-07,209581,Long Tail,Pizza
SWE,ES,291857,2021-04-13,286746,Long Tail,Food
EEMEA,UG,286834,2021-03-31,280081,Long Tail,Food
SWE,PL,246206,2020-12-08,117982,Long Tail,Italian
SWE,IT,300708,2021-05-03,170621,Long Tail,Food
SWE,IT,261250,2021-01-26,261219,Long Tail,Italian
SWE,IT,248107,2020-12-12,247769,Long Tail,Italian
SWE,IT,304417,2021-05-12,303030,Long Tail,Food
EEMEA,UA,294300,2021-04-19,135656,Long Tail,Food
SWE,ES,218358,2020-09-17,218266,Long Tail,Pizza
EEMEA,UA,239901,2020-11-23,239282,Long Tail,Italian
SWE,PL,240452,2020-11-25,189994,Long Tail,Pizza
SWE,IT,291201,2021-04-12,291249,Long Tail,Food
SWE,IT,228488,2020-10-21,198525,Long Tail,Food
SWE,IT,233117,2020-11-04,234827,Long Tail,Food
SWE,IT,272639,2021-02-24,272372,Long Tail,Burger
SWE,ES,278263,2021-03-08,274666,Long Tail,Spanish
SWE,IT,280447,2021-03-15,280359,Long Tail,Pizza
SWE,ES,279774,2021-03-11,275702,Long Tail,Kebab
EEMEA,RO,204188,2020-07-16,183029,Long Tail,Pizza
SWE,ES,219439,2020-09-22,218270,Long Tail,Spanish
SWE,ES,206016,2020-07-23,85760,Long Tail,Pizza
SWE,ES,215956,2020-09-07,213331,Long Tail,Spanish
EEMEA,RO,307581,2021-05-20,305147,Long Tail,Food
SWE,PL,277805,2021-03-06,270770,Long Tail,Food
SWE,ES,214317,2020-08-29,110983,Long Tail,Healthy
SWE,ES,301038,2021-05-03,271628,Long Tail,Food
SWE,ES,270633,2021-02-18,129321,Long Tail,Burger
SWE,IT,298802,2021-04-27,223005,Long Tail,Food
SWE,IT,252440,2020-12-22,252361,Long Tail,Italian
SWE,IT,298491,2021-04-27,298240,Long Tail,Qcommerce
SWE,IT,284307,2021-03-24,70749,Long Tail,Food
SWE,ES,219406,2020-09-22,44320,Long Tail,American
EEMEA,UA,273898,2021-02-25,272652,Long Tail,Sushi
SWE,IT,296628,2021-04-22,267973,Long Tail,Food
SWE,IT,302210,2021-05-05,301277,Long Tail,Food
SWE,IT,243472,2020-11-30,149796,Long Tail,Mexican
SWE,ES,264004,2021-02-01,263419,Long Tail,Romanian
SWE,PT,281091,2021-03-16,281077,Long Tail,Food
SWE,IT,297257,2021-04-23,297210,Long Tail,Food
SWE,IT,298664,2021-04-27,266417,Long Tail,Food
SWE,IT,309634,2021-05-25,309588,Long Tail,Drinks
SWE,IT,271333,2021-02-22,257347,Long Tail,Japanese
SWE,PL,252019,2020-12-21,251872,Long Tail,Food
SWE,PL,234479,2020-11-07,152969,Long Tail,Mexican
LATAM,PE,212773,2020-08-22,70454,Long Tail,Sushi
SWE,IT,299872,2021-04-29,285381,Local Hero,Food
SWE,IT,277541,2021-03-05,278464,Long Tail,Kebab
EEMEA,UA,247072,2020-12-10,246723,Long Tail,Italian
SWE,IT,246284,2020-12-08,244402,Long Tail,Vegan / Vegetarian
SWE,IT,291488,2021-04-12,171295,Long Tail,Food
